0.465908945,0.2877554,-0.468028367,0.999573171,0.488063097,0.228250429,-0.516056597,0.999520421,0.500727475,0.218056142,-0.515878081,0.999536276,0.515938818,0.206779733,-0.516414523,0.999657214,0.457048476,0.249400988,-0.409822464,0.999379158,0.451141357,0.253784239,-0.409027159,0.999265373,0.444916159,0.258594453,-0.409404516,0.999326766,0.587023497,0.203707859,-0.532307088,0.999750376,0.49508515,0.25946334,-0.023202974,0.999185801,0.517869115,0.315897167,-0.464129537,0.999777198,0.483936399,0.340364844,-0.316873431,0.999371529,0.844292045,0.416748375,-0.573679507,0.999364257,0.521282613,0.613529563,0.139392421,0.998900652,1.011993408,0.755089998,-0.700521767,0.73535496,0.530763924,0.964315832,0.132095441,0.103945911,1.160355926,1.10560739,-0.769500971,0.129033893,0.513277233,1.28661108,-0.433636725,0.025060024,1.218574762,1.181972504,-0.862601638,0.137864947,0.487629592,1.387524128,-0.51252687,0.046734799,1.185969353,1.202205777,-0.898879409,0.202905446,0.504039943,1.364575863,-0.61372447,0.075985566,1.155096531,1.181413174,-0.793693125,0.199717045,0.521938562,1.325442672,-0.505731702,0.083202213,0.914810658,1.261386514,-0.258366853,0.00275181,0.657590032,1.284355879,0.263489187,0.002753259,0.912041962,1.917473435,-0.279372007,0.000621703,0.66618228,1.936025858,0.446336359,0.000303092,0.960322559,2.503337622,0.237107724,7.70E-05,0.722299159,2.504318476,0.878269494,1.18E-05,0.994246304,2.590231895,0.2578215,5.11E-05,0.738601327,2.578211546,0.906485379,4.11E-05,0.888113499,2.651946068,-0.296550125,8.94E-05,0.718991697,2.702343464,0.362716347,3.28E-05
0.557356477,0.471198857,-0.413053423,0.999401569,0.57848686,0.422693133,-0.439071894,0.999200046,0.591329455,0.417924136,-0.438785553,0.99916786,0.604032516,0.412505001,-0.439199626,0.999395072,0.551008105,0.435960799,-0.358539313,0.999218881,0.544328928,0.440347344,-0.35789004,0.999107122,0.537775755,0.444932014,-0.357904166,0.999288082,0.655464768,0.417005569,-0.377038389,0.999493778,0.567342103,0.459517807,-0.002755392,0.999155521,0.594306409,0.509002268,-0.390245259,0.999741971,0.563417554,0.522962928,-0.279518425,0.999473274,0.816820979,0.617608786,-0.408601373,0.999413848,0.555672526,0.7108863,0.143129438,0.999677896,0.947096229,0.934846461,-0.476900637,0.808865249,0.479768455,0.950486481,0.095081016,0.297730148,1.05508554,1.285149097,-0.452204287,0.126898751,0.384257555,1.216367722,-0.425909609,0.113983564,1.107542872,1.35181129,-0.521644473,0.13121146,0.340521604,1.278426766,-0.490818322,0.142637625,1.079830408,1.375458956,-0.559530377,0.196176171,0.364275068,1.275816321,-0.573162079,0.199925482,1.051912785,1.358092785,-0.477310836,0.19114092,0.389953315,1.258236289,-0.487828255,0.210864335,0.832481205,1.292113662,-0.198927894,0.005264999,0.626834571,1.295852065,0.202422649,0.007353618,0.828210831,1.877449512,-0.310606986,0.001110788,0.624635816,1.888352275,0.304621637,0.00071145,0.858902276,2.434964895,0.081597254,0.00019245,0.659299433,2.437688112,0.58166635,4.37E-05,0.880461693,2.511012316,0.095671594,0.000119981,0.670310676,2.508266211,0.593776107,0.000111488,0.808894515,2.558812618,-0.390577286,0.000194895,0.654649079,2.587026358,0.094757706,7.60E-05
0.695260882,0.389785916,-0.506077766,0.99897629,0.712987006,0.341709346,-0.510325253,0.998255253,0.729420483,0.335704714,-0.510220945,0.998264968,0.745444,0.32952708,-0.510642827,0.998511374,0.68510139,0.355217457,-0.467478991,0.998264968,0.678929687,0.35875982,-0.466930777,0.99820894,0.671516955,0.363588899,-0.467336178,0.998517692,0.791958511,0.340601265,-0.379255146,0.998389363,0.691783547,0.38438943,-0.154393271,0.998189449,0.738475859,0.42361626,-0.451793343,0.999437153,0.696376622,0.43851763,-0.38626501,0.999106705,0.955111504,0.544284284,-0.309889823,0.997663617,0.665014684,0.672196329,-0.05149002,0.999377906,0.992990792,0.870018899,-0.304020077,0.424344301,0.648726463,0.954690337,0.038122829,0.401031524,0.98416692,1.179096818,-0.394870937,0.023386884,0.62662971,1.212766051,-0.204236478,0.055257037,1.001633048,1.267902851,-0.453571856,0.026540378,0.606255889,1.296768785,-0.271978557,0.061073247,0.974863648,1.274976611,-0.493069023,0.040032879,0.621249378,1.288190842,-0.349581659,0.087575674,0.963167369,1.239259124,-0.418648958,0.042480852,0.635448515,1.256196737,-0.250628501,0.09690626,0.968039036,1.202894211,-0.123719379,0.008501508,0.755226135,1.223492265,0.126828223,0.014472259,0.979318798,1.710293174,-0.109041832,0.001441407,0.77940762,1.728489161,0.217387632,0.000898617,1.00228548,2.167079926,0.333906591,0.000431394,0.809421718,2.193165779,0.552550614,9.65E-05,1.017920732,2.230899572,0.353594929,0.00033541,0.814687908,2.258132458,0.575920463,0.000341022,0.962104499,2.310278654,-0.086773798,0.000213917,0.827455044,2.342261314,0.111272082,0.000173726
0.468485504,0.354436219,-0.446351677,0.999662519,0.49333185,0.311767519,-0.483332694,0.999392569,0.507151127,0.30869326,-0.483001769,0.99939847,0.520653307,0.305717319,-0.483239561,0.999495149,0.466288149,0.319172531,-0.413306236,0.999324679,0.460211188,0.321966857,-0.412843555,0.999292791,0.454975903,0.324675232,-0.413169295,0.999397635,0.572572112,0.317970276,-0.454761177,0.999541044,0.493407488,0.344504833,-0.14286381,0.999308825,0.502042055,0.400262475,-0.435463518,0.999770761,0.469985485,0.405351967,-0.336142838,0.999566376,0.771530449,0.560669839,-0.367393553,0.998854101,0.433039963,0.653634071,-0.07719557,0.999482036,0.876852393,0.89277631,-0.306117415,0.471022457,0.433470726,0.961067557,-0.032679833,0.25201875,0.92745018,1.164282441,-0.304783881,0.029497249,0.384928614,1.229780436,-0.398061335,0.044326086,0.964807153,1.237107992,-0.337312281,0.038147859,0.354683697,1.302911997,-0.46454972,0.063891537,0.938176632,1.249299765,-0.373242259,0.062787294,0.369842529,1.289319634,-0.539142668,0.096892707,0.917187989,1.220925689,-0.324409693,0.063155264,0.389375806,1.259872437,-0.449292839,0.102813534,0.747316718,1.258256197,-0.106819667,0.001706536,0.517182529,1.277475953,0.110773161,0.003045602,0.748859286,1.771214962,-0.075502776,0.000360698,0.537925959,1.789755464,0.265984237,0.000213432,0.763559461,2.240128994,0.453114569,7.03E-05,0.550900519,2.258003712,0.69020927,1.90E-05,0.776034474,2.308288813,0.482325077,4.42E-05,0.553811729,2.329912663,0.721117795,7.24E-05,0.719232023,2.383240461,0.081156,6.87E-05,0.565228581,2.405582428,0.282526076,5.08E-05
0.451939285,0.307965219,-0.576876104,0.999681592,0.475339949,0.257641822,-0.589906931,0.999418557,0.493368149,0.25358656,-0.589565814,0.999379218,0.511457622,0.250139952,-0.590010047,0.999518871,0.440123647,0.268409371,-0.548231721,0.999440908,0.434060752,0.27153489,-0.54794395,0.999355316,0.427711785,0.274939448,-0.548280537,0.999492288,0.558538914,0.270802617,-0.504821479,0.999503195,0.44540897,0.304849207,-0.272923648,0.999497056,0.497745037,0.356537461,-0.531787455,0.99984014,0.451254755,0.365779608,-0.469287097,0.999828875,0.749934316,0.54586041,-0.41776824,0.999474823,0.376051009,0.639458001,-0.160951883,0.999757886,0.845615745,0.90921092,-0.278228462,0.681631863,0.296584368,0.964280367,-0.015577686,0.577830911,0.895010591,1.227056861,-0.266267598,0.077329509,0.237077072,1.286825776,-0.238907427,0.115447685,0.938125432,1.304224014,-0.311657131,0.078776188,0.21333544,1.393081784,-0.289779186,0.111826241,0.902493656,1.310628176,-0.368207365,0.123115301,0.241574645,1.381753206,-0.384991795,0.155740336,0.878497601,1.283449054,-0.292234063,0.132106617,0.263159126,1.350397587,-0.291773021,0.171346053,0.720932364,1.287116408,-0.106643394,0.002795641,0.469920397,1.308319688,0.110335574,0.004143253,0.737278104,1.847408772,-0.042542916,0.000264389,0.49827975,1.865069747,0.236791939,0.000238259,0.764197528,2.348965406,0.558870196,4.20E-05,0.530098319,2.370742798,0.679314852,1.86E-05,0.778367281,2.419455528,0.595431864,3.60E-05,0.533611059,2.445709229,0.712821662,3.44E-05,0.723377943,2.50731802,0.160978675,7.50E-05,0.554674268,2.530198336,0.234000236,4.00E-05
0.411147356,0.380737573,-0.399276495,0.999725699,0.427456796,0.332574487,-0.436079204,0.999595106,0.437770784,0.32355535,-0.435807765,0.999592841,0.450645536,0.3145518,-0.436149538,0.999671102,0.404609054,0.352333337,-0.364152521,0.999493778,0.399916828,0.356944174,-0.363729089,0.999447048,0.395981997,0.361121386,-0.364071697,0.999508679,0.513864875,0.319312781,-0.435368627,0.999692738,0.434642255,0.36617434,-0.084787592,0.999469221,0.451853842,0.407183647,-0.39001292,0.999775112,0.426908493,0.422388256,-0.28833425,0.999574661,0.740346074,0.556616068,-0.365205288,0.999282598,0.40203172,0.675457001,-0.050173361,0.999346972,0.836607456,0.90061444,-0.340491444,0.59144634,0.385858864,0.99693954,-0.028628608,0.215953529,0.875449538,1.197235346,-0.33010447,0.079064474,0.363011658,1.270899296,-0.401467174,0.061930809,0.899096668,1.298645735,-0.377156526,0.097685538,0.338476092,1.363806963,-0.470078379,0.081651025,0.882134557,1.29583776,-0.42057848,0.151452363,0.354851127,1.336704612,-0.549955189,0.117495507,0.862237573,1.268606782,-0.351846874,0.151667893,0.372781813,1.303632855,-0.456414372,0.128407776,0.732218146,1.262598038,-0.113470353,0.001561171,0.50233376,1.281532288,0.117216244,0.002211049,0.743263304,1.815117359,-0.105991468,0.000141192,0.528645158,1.826669455,0.152399972,0.000140885,0.776416957,2.327456713,0.396042883,2.85E-05,0.561784863,2.345156908,0.470155299,1.16E-05,0.791896701,2.397139788,0.42288208,2.16E-05,0.567612529,2.418244839,0.49185887,1.91E-05,0.739418924,2.470285654,-0.015526161,7.10E-05,0.577055752,2.493070126,0.018255321,3.03E-05
0.549027979,-0.135523379,-1.022068501,0.980953634,0.553434968,-0.194868982,-0.991803944,0.972618878,0.567592919,-0.198327839,-0.992354035,0.976653516,0.581891537,-0.201343954,-0.993313611,0.974395573,0.509500861,-0.183874309,-1.017991781,0.971215069,0.492071718,-0.179552138,-1.017962694,0.973306179,0.474675,-0.175347149,-1.01856482,0.968745708,0.5863868,-0.174197614,-0.62585324,0.979848266,0.434816927,-0.136594236,-0.744913995,0.976622522,0.546609402,-0.028110623,-0.866461575,0.987401783,0.498625696,-0.020048201,-0.900218785,0.987549603,0.68963176,0.095540456,-0.381998539,0.992861211,0.303163737,0.13158381,-0.527042747,0.993750334,0.788702369,0.308825195,-0.053201936,0.529162943,0.077165216,0.236345589,-0.588804185,0.826784194,0.775566459,0.684662938,-0.094512925,0.259084284,-0.204199985,0.076164551,-0.762658596,0.640196502,0.801126659,0.775102973,-0.115977928,0.223889962,-0.282374918,0.038678348,-0.843442321,0.529042006,0.779767156,0.780287087,-0.209176153,0.260138899,-0.297879457,0.015160322,-0.940364957,0.572446287,0.762748718,0.756789088,-0.137566134,0.289467514,-0.262096107,0.042441189,-0.823406696,0.631364822,0.666781783,0.851943612,0.047781251,0.390975386,0.435192496,0.895026624,-0.047306966,0.393174708,0.647172987,1.42944026,0.380701661,0.107549243,0.41922459,1.472407818,0.28535527,0.072596103,0.661069155,2.000584364,1.070677638,0.01692093,0.448245138,2.089636803,0.841829956,0.017929178,0.655287921,2.061443806,1.129212141,0.020983236,0.45160237,2.168627024,0.884266078,0.015108753,0.659089386,2.209929705,0.725523293,0.008243188,0.463146508,2.273346663,0.376939714,0.006745799
0.454229683,-0.041364096,-0.744166076,0.996466756,0.486368328,-0.119433016,-0.749098897,0.995227516,0.512264848,-0.118438244,-0.74905479,0.995959163,0.532279372,-0.117998146,-0.749021769,0.996013582,0.429244459,-0.100303493,-0.706327975,0.994758725,0.413102955,-0.08732219,-0.706313729,0.994903445,0.398213536,-0.07696645,-0.707076013,0.993905246,0.579032779,-0.073808655,-0.599037945,0.996840477,0.410867751,-0.034644779,-0.372141898,0.994746983,0.506304622,0.029715661,-0.678639531,0.997736931,0.43820399,0.043536875,-0.618088126,0.996672571,0.769382656,0.26179567,-0.433687359,0.999122679,0.326622367,0.287423462,-0.215414643,0.998076797,0.847352326,0.742040813,-0.555975616,0.875204265,0.23036091,0.756840587,-0.245511025,0.872750044,0.818942368,0.796503305,-1.064745665,0.529722333,0.030057868,0.923763573,-0.737181783,0.660873234,0.837059319,0.822641015,-1.185260415,0.423771232,-0.06191678,0.983696401,-0.930885673,0.506136656,0.814776123,0.759604573,-1.247862816,0.507286072,-0.066024452,0.92592454,-1.095816731,0.569106162,0.795666456,0.745611608,-1.102581978,0.551204324,-0.012685627,0.916692793,-0.865556061,0.642525136,0.711340427,1.021401763,-0.023604466,0.278876722,0.470158756,1.054935694,0.027374143,0.281626761,0.731362224,1.698385239,0.262881219,0.01235405,0.44745326,1.741192698,0.34140107,0.008534611,0.741569161,2.249866724,0.997745216,0.001902573,0.466614395,2.298397303,0.886296153,0.001744105,0.749606669,2.337889671,1.05164361,0.002215691,0.463048518,2.387045383,0.927596569,0.00153416,0.712950945,2.440949202,0.619500518,0.001145337,0.505380034,2.474857807,0.414688766,0.00084176
0.410972297,0.064382091,-0.772441328,0.999476612,0.43677339,-0.003987424,-0.749037147,0.999206007,0.458117425,-0.008914394,-0.749141574,0.999351859,0.478471935,-0.012685144,-0.74919188,0.999309421,0.386840522,0.0114804,-0.707915127,0.999063969,0.372289568,0.016624369,-0.707561135,0.999144375,0.359271824,0.022295179,-0.708070517,0.998956084,0.520004392,-9.29E-05,-0.503046989,0.999267161,0.372053385,0.038976021,-0.282553762,0.998895228,0.462212801,0.112261973,-0.670145869,0.999691904,0.400572956,0.128630847,-0.611044765,0.999479234,0.705211639,0.30633983,-0.370460123,0.999728501,0.308949381,0.371474415,-0.069040284,0.999555528,0.784716725,0.679784954,-0.488798141,0.930261254,0.277214944,0.793289006,0.01565979,0.791958153,0.734735072,0.875973701,-0.957801521,0.877317786,0.282552987,1.069294214,-0.54023397,0.613901198,0.75457418,0.974860787,-1.081118226,0.831508279,0.264774591,1.203203917,-0.651664078,0.58618325,0.695434928,0.951429963,-1.077310443,0.858710945,0.299371541,1.181834817,-0.72732991,0.650322974,0.677387297,0.920403302,-0.974687576,0.850552857,0.319605201,1.13084054,-0.590254605,0.665158153,0.672965765,1.120687485,-0.108215526,0.414712459,0.410161406,1.129966736,0.11197345,0.428420067,0.678018689,1.742406845,0.05124148,0.003221486,0.406134844,1.76059401,0.306434661,0.001990823,0.695808351,2.305994749,0.763951123,0.000282096,0.441626489,2.321395874,0.838913798,0.000198842,0.710184455,2.38787961,0.809990883,0.000433321,0.445771873,2.399618626,0.876788795,0.000328134,0.652116537,2.484852791,0.295812607,0.00031993,0.474348307,2.50457716,0.304542571,0.000242636
0.689487398,0.400665283,0.129864022,0.882529557,0.691952467,0.387008369,0.136005193,0.88390553,0.69459945,0.384093165,0.135965034,0.885173261,0.697281003,0.381305009,0.135957956,0.883135974,0.686120391,0.393290401,0.14520219,0.887277961,0.684816241,0.394517958,0.145191163,0.892075956,0.683593631,0.39571476,0.145045742,0.899403453,0.712496221,0.37083447,0.158365086,0.886437535,0.690635979,0.393452585,0.200911239,0.915816844,0.701176345,0.399558723,0.136598259,0.893472791,0.69472903,0.407147408,0.148678526,0.903866589,0.761187971,0.373763204,0.138941944,0.973942697,0.696568072,0.425229758,0.157498166,0.994818687,0.774532259,0.338548362,0.027017441,0.611884296,0.643620908,0.45662263,0.071554266,0.727860987,0.713428617,0.294947237,-0.063453123,0.620952249,0.619992971,0.438177586,-0.059973665,0.705129445,0.700016022,0.286809087,-0.079337202,0.573265314,0.613476813,0.435818315,-0.073632635,0.677420795,0.694009364,0.280797154,-0.066208355,0.582027197,0.618694007,0.428056359,-0.082648441,0.693393409,0.697213948,0.287344784,-0.060781389,0.568556249,0.622331262,0.430229157,-0.065620422,0.699119627,0.811563373,0.476172626,-0.002275866,0.922581911,0.774267316,0.520614207,0.001839725,0.928740621,0.731813073,0.307907879,0.018577293,0.240568578,0.644138098,0.385185599,-0.005060228,0.265373111,0.720544159,0.355058461,-0.015327232,0.106890999,0.701947689,0.398543835,-0.023086557,0.079276472,0.728906989,0.381038219,-0.013681352,0.147413701,0.727960348,0.415319622,-0.016323637,0.11371851,0.694261253,0.335451186,0.010679989,0.106185213,0.697598279,0.350229532,0.022894306,0.084344596
